timestep,temperature,heat demand,demand_el,pv,collector_heat
4837,20.8,0.791076364,594.978125,0,315.0655641
4838,21.11,0.698008556,502.04494,0,395.5008333
4839,21.59,0.662213245,304.41041,0,341.4216157
4840,20.98,0.635366763,222.1527017,0,121.9691093
4841,17.92,0.705167618,373.80266,0.082470769,44.43995825
4842,17.08,0.755281053,383.6865067,0.054078895,44.58222442
4843,17.01,0.834030736,509.2285017,0.020588538,18.77922166
4844,15.81,0.930678075,288.36528,0.008856973,0
4845,14.76,0.939626902,134.804315,0,0
4846,14.43,0.792866129,101.2589817,0,0
4847,13.89,0.538719424,111.0747033,0,0
4848,13.55,0.275623891,49.301195,0,0
4849,13.32,0.179390317,62.95030833,0,0
4850,12.97,0.184826388,83.50878333,0,0
4851,12.57,0.199322575,101.758685,0,0
4852,12.09,0.286299699,128.9252683,0,0
4853,11.7,0.543607022,98.39198833,0,0
4854,12.51,1.228551871,105.1553367,0.019163433,8.001247518
4855,14.02,1.551092038,99.40092833,0.053791944,38.34188041
4856,15.29,1.339085299,115.0975517,0.094197052,67.45075872
4857,16.31,1.092650115,118.5439083,0.134061432,84.54032242
4858,17.53,1.085402022,269.976465,0.115483993,204.9146716
4859,18.92,0.895139564,433.3024317,0.001273119,302.2378282
4860,19.79,0.867959213,489.22772,0,385.441139
4861,20.35,0.800914346,370.2363117,0,277.9724234
4862,20.32,0.706689129,366.7863583,0.031054118,264.4386779
4863,20.71,0.670448661,147.59355,0.037239545,238.315716
4864,20.54,0.64326831,535.0190233,0.020784788,325.6340364
4865,20.8,0.713937223,497.710835,0,203.6632817
4866,20.87,0.764673878,583.9192467,0,103.0305928
4867,20.44,0.844402908,288.094855,0,10.52163957
4868,19.74,0.942252172,128.78706,0.001219908,0
4869,18.39,0.951312289,118.2144333,0,0
4870,17.21,0.80272637,128.7258117,0,0
4871,16.68,0.545419046,137.10155,0,0
4872,15.84,0.279051605,79.53964,0,0
4873,15.4,0.151850784,62.44226667,0,0
4874,15.33,0.156452323,96.36685333,0,0
4875,15.13,0.168723094,132.01692,0,0
4876,15.13,0.242347717,128.30019,0,0
4877,14.77,0.460153892,109.383655,0,0
4878,15.46,1.039947797,102.57207,0.007501921,18.15001072
4879,17.7,1.31297244,110.81101,0.058582928,66.27444656
4880,18.9,1.133512422,86.61774833,0.123474265,108.2712589
4881,21.14,0.924909324,112.1872733,0.182341417,125.7321562
4882,22.58,0.918773939,190.5768167,0.164686939,248.4641071
4883,23.37,0.757720076,276.91081,0.130439283,227.2630677
4884,22.8,0.734712382,234.66965,0.27433727,253.4344788
4885,22.81,0.677960068,603.75262,0.263393032,208.412275
4886,22.26,0.59820006,355.5027133,0.247933209,103.268506
4887,20.68,0.567523134,154.2351867,0.122033077,54.94931195
4888,19.58,0.544515439,347.3943417,0.066835787,18.98825011
4889,19.46,0.604335445,649.385895,0.037764112,29.66040329
4890,19.58,0.647283142,532.0193533,0.049597277,27.13680303
4891,19.64,0.71477238,522.2275867,0.036127083,20.5667264
4892,20.72,0.79760008,238.7365017,0,0
4893,20.43,0.805269312,135.3689833,0,0
4894,19.99,0.679493914,126.9903467,0,0
4895,18.37,0.461687739,112.0948117,0,0
4896,17.5,0.236212331,90.25584833,0,0
4897,16.84,0.133407477,82.05042833,0,0
4898,16.72,0.137450128,90.01712833,0,0
4899,16.73,0.14823053,109.7004267,0,0
4900,16.74,0.212912943,122.60034,0,0
4901,16.85,0.404265081,129.0420117,0,1.262564799
4902,17.28,0.913639084,142.7470617,0.020510006,34.68923268
4903,18.47,1.153503032,143.0309133,0.078369543,63.93571486
4904,20.08,0.99583965,129.6509933,0.117750221,96.0919683
4905,21.18,0.812572813,133.770465,0.160816925,160.7947926
4906,22.78,0.807182612,208.0768267,0.231333825,227.3894652
4907,23.68,0.665689834,310.2273217,0.181505467,257.1024759
4908,23.86,0.64547658,383.0774883,0.144575547,325.5380702
4909,24.46,0.59561722,401.677395,0,311.3097038
4910,24.02,0.525544606,261.3027283,0,324.8888897
4911,21.9,0.4985936,155.8430933,0,251.8287245
4912,22.4,0.478380346,320.327165,0,271.8541762
4913,22.92,0.530934807,635.427065,0,205.0326582
4914,20.5,0.568666214,314.6527833,0,83.35710805
4915,19.26,0.627958426,472.1610817,0,4.296896242
4916,17.89,0.700726141,259.311895,0.007132054,0
4917,16.87,0.707463892,117.3209467,0,0
4918,16.34,0.59696477,112.8690733,0,0
4919,15.77,0.405612632,105.0100633,0,0
4920,15.33,0.207522742,82.45615167,0,0
4921,14.92,0.177017536,60.64237,0,0
4922,14.88,0.182381703,90.292065,0,0
4923,14.89,0.196686151,101.7336667,0,0
4924,14.6,0.282512834,102.73358,0,0
4925,14.22,0.536416774,127.5335033,0,0
4926,14.11,1.21230191,129.5652367,0.012196779,16.75102272
4927,14.34,1.530575863,138.5974783,0.061693285,55.69867256
4928,15.5,1.321373321,117.81802,0.118665836,57.1561973
4929,16.2,1.078197716,150.1721983,0.114663898,100.8380979
4930,16.73,1.071045493,275.25152,0.157755417,187.8234643
4931,17.19,0.883299622,472.0525783,0.179019758,143.0314358
4932,16.99,0.856478783,438.1611,0.191369786,129.4058201
4933,16.66,0.790320714,592.0525517,0.162088833,165.0802649
4934,16.61,0.697341807,401.8446733,0.150443829,92.01356338
4935,16.22,0.661580688,325.4438533,0.075811557,34.94862005
4936,15.59,0.63475985,257.3778767,0.062880383,12.76966596
4937,15.39,0.70449403,459.2025183,0.046323076,80.44542363
4938,15.69,0.754559596,384.9443117,0.035350883,30.49809836
4939,15.16,0.833234056,365.9364333,0.051656339,0
4940,15.38,0.929789076,258.57874,0.007419368,0
4941,14.84,0.938729355,119.62536,0,0
4942,14.26,0.79210877,123.7170933,0,0
4943,13.98,0.53820483,89.018335,0,0
4944,13.63,0.275360611,60.69447167,0,0
4945,13.23,0.209024171,60.07543167,0,0
4946,12.88,0.215358237,78.933905,0,0
4947,12.27,0.232249079,102.19199,0,0
4948,11.61,0.333594132,133.2335467,0,0
4949,11.26,0.633406579,105.0670317,0,0
4950,11.7,1.431498869,126.3670117,0.011803316,6.980609586
4951,13.02,1.807320106,123.784215,0.055242002,32.98614518
4952,14.22,1.56029154,137.9778367,0.089908049,34.3776568
4953,15.32,1.273147224,125.4838283,0.087004987,66.59557828
4954,16.28,1.264701803,195.151685,0.095332193,199.1013398
4955,17.12,1.0430095,562.835665,0.050113867,310.6029434
4956,17.9,1.011339171,298.294585,0,395.6417252
4957,18.41,0.933219027,369.6696183,0,465.5105048
4958,18.93,0.823428553,597.1109267,0,355.1816082
4959,18.75,0.781201448,343.7517083,0,333.9853294
4960,18.36,0.749531119,240.019205,0,354.9514173
4961,18.36,0.831873974,534.2605933,0,266.6882796
4962,17.08,0.890991921,384.0109167,0,131.4392195
4963,16.24,0.983891553,335.2612467,0,0.67011653
4964,15.42,1.097904737,243.0867417,0.001220712,0
4965,15.01,1.108461513,116.23566,0,0
4966,14.53,0.935330382,113.825455,0,0
4967,13.86,0.635517934,100.6184133,0,0
4968,13.37,0.325148711,78.81591667,0,0
4969,12.75,0.241121399,61.31733667,0,0
4970,12,0.248428108,96.15030167,0,0
4971,11.28,0.267912666,110.9418617,0,0
4972,10.92,0.384820011,116.7419333,0,0
4973,11.28,0.730670906,125.3002517,0,0
4974,12.93,1.651316249,117.675515,0.007138988,15.4002183
4975,14.27,2.084847653,130.8141867,0.063223979,72.61629896
4976,14.79,1.799886,127.05737,0.144693396,84.62356136
4977,15.36,1.468648522,135.85886,0.159880616,80.69775002
4978,15.22,1.458906243,158.5099233,0.15033104,68.01646049
4979,15.17,1.203171426,497.2523083,0.126035265,47.15641044
4980,15.06,1.166637881,376.5861433,0.086423049,40.3533839
4981,15.21,1.076521802,402.7609967,0.084466895,22.54925821
4982,15.25,0.949872178,365.6111717,0.062910002,19.80654854
4983,15.3,0.901160785,344.585305,0.056660359,1.481341748
4984,15.4,0.864627239,387.8274817,0.030584354,2.724058954
4985,15.75,0.959614457,502.3440317,0.030842586,0
4986,16.09,1.027810408,501.38606,0.017929236,0
4987,16.4,1.134975475,403.861475,0.001020796,0
4988,16.28,1.266496238,245.712075,0,0
4989,16.44,1.278674086,114.1959617,0,0
4990,16.52,1.078957372,121.8088083,0,0
4991,16.62,0.733106476,130.234805,0,0
4992,16.61,0.375077732,81.634355,0,0
4993,16.58,0.175703691,69.72558833,0,0
4994,16.53,0.181028046,101.6920333,0,0
4995,16.43,0.195226324,110.9670217,0,0
4996,16.24,0.280415992,112.1087067,0,0
4997,16.05,0.532435429,123.8253483,0,0
4998,16.03,1.203304069,136.1667967,0,0
4999,16.14,1.519215757,128.2958217,0.023593176,35.68512517
5000,16.93,1.31156594,132.8707633,0.084777279,75.08322509
5001,18.22,1.070195212,121.5937267,0.142154486,133.8295724
5002,19.29,1.063096073,237.35969,0.215047644,149.5296442
5003,19.78,0.876743673,369.2029167,0.183332729,225.8486216
5004,20.65,0.850121901,596.9530433,0.183905425,298.9366538
5005,21.8,0.784454865,421.1781717,0,406.0158244
5006,22.76,0.692166057,352.4781883,0,412.6833171
5007,22.89,0.656670362,257.2105133,0,342.2964556
5008,22.45,0.630048591,314.92799,0,247.3383741
5009,21.95,0.699265196,813.7527317,0,168.8669473
5010,21.47,0.74895917,365.2034067,0,52.49998062
5011,20.85,0.827049699,483.3030783,0.026958323,1.147622876
5012,20.25,0.922888077,188.23242,0.007800699,0
5013,19.24,0.931762,127.1343183,0,0
5014,18.42,0.78622965,109.492285,0,0
5015,18.04,0.534210214,101.7768633,0,0
5016,17.52,0.273316853,76.18471333,0,0
5017,17.1,0.150156195,76.07569833,0,0
5018,16.72,0.154706383,99.017065,0,0
5019,16.46,0.166840217,109.3419983,0,0
5020,16.39,0.239643221,110.1002417,0,0
5021,16.61,0.455018773,112.2836367,0,0
5022,17.02,1.028342428,115.1405267,0,11.61021224
5023,17.41,1.298320234,103.5958833,0.044536624,23.53813822
5024,17.55,1.120862912,117.3709333,0.060442138,40.60641615
5025,17.9,0.914587735,113.762225,0.085306141,78.52316737
5026,18.6,0.908520818,122.7765867,0.139168519,90.78656068
5027,18.8,0.749264247,616.7771267,0.152425633,111.329102
5028,19.15,0.726513308,580.2444317,0.173030787,190.9924212
5029,20.38,0.670394326,413.9947217,0.167911414,361.2981381
5030,22.02,0.591524406,211.495155,0,490.736457
5031,22.95,0.561189821,240.6442333,0,374.320886
5032,22.92,0.538438882,315.6777533,0,266.0604405
5033,22.65,0.597591322,532.9525433,0,243.3253521
5034,21.91,0.640059741,433.3030783,0,75.77619627
5035,20.68,0.706795828,458.2368033,0.021669605,7.740393506
5036,19.41,0.788699207,343.107145,0.003798342,0
5037,18.38,0.796282854,119.3908367,0,0
5038,17.68,0.671911055,126.440385,0,0
5039,16.81,0.456535503,104.393335,0,0
5040,16.41,0.233576304,84.57255833,0,0
5041,16.25,0.150743637,70.15903333,0,0
5042,16.09,0.155311626,108.700295,0,0
5043,16.01,0.16749293,125.7086867,0,0
5044,15.87,0.240580755,138.941965,0,0
5045,15.66,0.456798901,158.8084267,0,0
5046,16.07,1.032365517,167.4752433,0,16.39456997
5047,17.03,1.303399531,134.4259083,0.055486549,30.59759277
5048,17.84,1.12524796,118.6341917,0.074396042,38.37556777
5049,18.71,0.918165791,133.8754267,0.081586353,62.52110286
5050,19.83,0.912075139,286.2185683,0.090923558,184.8031338
5051,20.55,0.752195524,481.6612417,0.035107609,217.6868621
5052,19.61,0.729355579,208.2114617,0.073552569,214.2618715
5053,19.14,0.673017048,421.76137,0.172705804,227.2692009
5054,19.42,0.593838572,450.977965,0.173398997,327.7590351
5055,19.83,0.563385311,382.8772567,0,276.6317342
5056,19.46,0.540545366,498.9944183,0,278.1397556
5057,19.16,0.599929224,362.2945417,0,167.1442601
5058,18.92,0.642563788,373.3780917,0,92.53967007
5059,18.53,0.70956096,507.6530217,0,4.173122631
5060,17.81,0.791784762,410.598485,0,0
5061,17.22,0.799398077,129.987105,0,0
5062,16.93,0.674539711,130.2172117,0,0
5063,16.59,0.458321564,120.6549133,0,0
5064,16.19,0.234490103,73.33108333,0,0
5065,16.12,0.160586735,64.75058333,0,0
5066,15.81,0.165453,94.383635,0,0
5067,15.2,0.178429706,122.1918617,0,0
5068,15,0.256289941,113.842115,0,0
5069,14.95,0.48662647,111.0337483,0,0
5070,14.94,1.099775822,120.8870917,0,0
5071,15.19,1.388507528,118.58257,0.01749087,43.745308
5072,16.1,1.198723204,98.74600667,0.101755585,90.66892472
5073,17.11,0.978119205,115.282395,0.168668008,102.2546582
5074,17.47,0.971630852,189.6021517,0.173675116,157.082342
5075,17.51,0.801311587,361.0028,0.188814146,55.84038276
5076,16.77,0.776980264,192.7861933,0.100717386,198.1978417
5077,17.94,0.716962999,382.244635,0.225846567,176.8144235
5078,18.57,0.632614411,550.736035,0.084339808,90.51154785
5079,18.82,0.600172646,319.20998,0.080000507,118.1827598
5080,19.37,0.575841323,395.9857533,0.105694118,155.3558071
5081,19.71,0.639102764,500.9023117,0.097516958,78.82303427
5082,19.51,0.684521235,458.18589,0.051893184,7.526287902
5083,18.96,0.755893117,371.7945617,0.014128089,0
5084,18.01,0.843485881,453.7033183,0.003131776,0
5085,17.61,0.851596323,170.7438917,0,0
5086,17.02,0.718585087,168.615475,0,0
5087,16.64,0.488248558,139.4214767,0,0
5088,16.32,0.249801588,114.292415,0,0
5089,16.08,0.171141324,54.8089,0,0
5090,15.89,0.176327425,80.67530667,0,0
5091,15.83,0.190157027,127.7169617,0,0
5092,15.94,0.273134638,115.900275,0,0
5093,16.02,0.518610073,124.1669867,0,0
5094,16.07,1.172058764,123.8252417,0,0
5095,16.14,1.479767407,127.8974533,0.012851424,0
5096,15.98,1.277509479,113.8925933,0.021551311,11.29463598
5097,16.01,1.042406246,128.0038267,0.04867609,66.62028436
5098,15.64,1.035491445,122.9015833,0.128256563,190.7865966
5099,17.34,0.853977919,402.0272533,0.224143409,246.9668696
5100,18.59,0.828047416,600.46102,0.012941915,366.4124714
5101,19.48,0.764085507,594.3777783,0,449.8896276
5102,19.7,0.674193094,220.0363867,0,384.0808328
5103,19.21,0.639619089,283.8682067,0,351.6065119
5104,18.97,0.613688586,430.927395,0,253.063907
5105,18.63,0.681107895,260.011135,0,273.1737513
5106,18.53,0.729511502,308.6863633,0,121.2785448
5107,17.86,0.805574313,533.7694833,0,0
5108,17.11,0.898924126,366.1367267,0,0
5109,16.39,0.907567627,124.25691,0,0
5110,15.87,0.765814207,123.808765,0,0
5111,15.68,0.520338773,89.69513833,0,0
5112,15.48,0.266219837,73.72581667,0,0
5113,15.14,0.185842814,65.42575667,0,0
5114,14.78,0.191474414,115.2668733,0,0
5115,14.73,0.206492015,119.133625,0,0
5116,14.53,0.296597622,114.5752883,0,0
5117,14.23,0.563160042,108.4170267,0,0
5118,14.6,1.272741695,125.8454833,0,17.58980875
5119,15.34,1.606883319,112.2446083,0.06258914,52.62870284
5120,16.34,1.387250903,119.7210283,0.112241197,84.14209624
5121,17.15,1.131951684,134.2822,0.157380076,81.9084756
5122,17.87,1.124442884,131.834745,0.14331821,158.2697409
5123,18.46,0.927336869,306.46924,0.147490039,111.356038
5124,17.69,0.899178867,449.3780117,0.159218383,30.95062785
5125,16.85,0.829722462,440.01136,0.062295561,22.36772936
5126,16.41,0.732108054,606.0944167,0.057402718,13.9026617
5127,16.3,0.694564052,173.94355,0.045992797,1.209080127
5128,16.29,0.66640605,138.2861583,0.02786149,11.63441226
5129,16.87,0.739616855,254.4775583,0.03659247,56.3035241
5130,18.24,0.792178459,561.2857617,0.046112159,67.83114773
5131,18.76,0.874775265,812.3442167,0.013539171,0
5132,18.25,0.976144073,203.3333633,0,0
5133,17.02,0.985530073,138.4167833,0,0
5134,16.73,0.831599662,166.459945,0,0
5135,16.09,0.565037242,132.54998,0,0
5136,15.9,0.289088821,65.90459,0,0
5137,15.75,0.182901375,55.80907,0,0
5138,15.77,0.188443841,86.19205,0,0
5139,15.52,0.20322375,125.4835433,0,0
5140,15.49,0.291903204,128.1836433,0,0
5141,15.39,0.55424659,110.8420183,0,0
5142,15.51,1.252597294,140.525335,0,12.67651649
5143,15.61,1.58145027,139.7908483,0.056771674,29.40561002
5144,16.39,1.3652941,133.9726533,0.081298235,48.43591126
5145,16.68,1.114035646,127.2538617,0.107407445,88.97029183
5146,17.44,1.106645692,227.7768733,0.156337476,170.930765
5147,18.3,0.912659385,580.3774867,0.042622414,263.1979303
5148,18.61,0.884947055,658.9943833,0,334.6371847
5149,18.77,0.816589976,249.2281833,0,353.6837661
5150,19.04,0.720520567,406.2196983,0,418.4993092
5151,19.42,0.683570794,259.9188767,0,454.4953585
5152,19.96,0.655858465,361.50295,0,322.1350679
5153,19.21,0.727910522,407.4196183,0,146.8635924
5154,17.79,0.779640203,448.836625,0,30.77580183
5155,17.44,0.860929703,661.4781833,0.028031759,0
5156,16.85,0.960694089,159.2671767,0,0
5157,16.36,0.969931533,121.262135,0,0
5158,15.9,0.818437465,129.9970967,0,0
5159,15.79,0.556094079,126.67793,0,0
5160,15.63,0.28451325,77.95086833,0,0
5161,15.45,0.182792255,59.05072833,0,0
5162,15.17,0.188331414,92.69202167,0,0
5163,14.95,0.203102506,105.9169967,0,0
5164,14.36,0.291729053,100.4670283,0,0
5165,14.22,0.553915924,106.0669583,0,0
5166,14.4,1.251849989,126.0336317,0,0
5167,14.48,1.580506771,128.7727367,0.02994033,38.97828303
5168,15.55,1.36447956,115.62119,0.093030871,54.4843858
5169,16.2,1.113371008,128.7906117,0.112301997,84.18918959
5170,17.16,1.105985462,156.4101217,0.147377268,147.2290543
5171,18.26,0.912114889,257.7363083,0.045893932,274.4773062
5172,19.06,0.884419092,529.4445783,0.013109514,372.7904773
5173,19.71,0.816102795,438.6780583,0,346.038683
5174,19.92,0.720090702,550.6279983,0,321.9752021
5175,19.87,0.683162973,295.6855317,0,282.0831449
5176,19.92,0.655467177,427.7360867,0,228.7866831
5177,19.79,0.727476247,489.1526267,0,137.4598801
5178,19.32,0.779175067,375.29468,0.023894136,75.03888025
5179,18.75,0.860416069,685.827715,0.007323254,0
5180,17.66,0.960120935,323.7284867,0,0
5181,16.78,0.969352868,135.7759383,0,0
5182,15.74,0.817949182,142.0405683,0,0
5183,14.96,0.555762311,103.105245,0,0
5184,13.82,0.284343508,66.65949667,0,0
5185,12.95,0.189434213,67.650615,0,0
5186,12.17,0.195174643,109.0086533,0,0
5187,11.61,0.210482459,129.583625,0,0
5188,11.45,0.30232935,136.9335083,0,0
5189,11.15,0.574043069,126.241995,0,0
5190,12.23,1.297337336,116.1837567,0,3.367898133
5191,14.41,1.637936223,115.96424,0.046437966,48.89911461
5192,15.79,1.414059426,116.4993767,0.10699578,54.53790188
5193,16.76,1.153826568,131.9388517,0.10971084,72.994726
5194,17.7,1.146172661,187.0266117,0.127083545,174.1137307
5195,18.63,0.945257587,344.4861867,0.089331119,262.8132339
5196,19.38,0.916555433,912.7028967,0.008124449,353.2607174
5197,20.07,0.845756788,469.7115133,0,347.8757319
5198,20.46,0.746255989,441.7783067,0,336.8082245
5199,20.64,0.707986452,173.10224,0,259.6757764
5200,20.55,0.679284298,290.6031717,0,212.2526185
5201,20.2,0.753909897,424.211285,0,140.6329093
5202,19.71,0.80748725,550.23649,0.002609822,86.20190703
5203,18.95,0.891680234,385.84488,0,0
5204,17.69,0.995007986,297.63697,0,0
5205,16.95,1.00457537,95.53406333,0,0
5206,16.18,0.847670265,129.45196,0,0
5207,15.33,0.575956546,98.18671667,0,0
5208,14.71,0.294675442,61.52639333,0,0
5209,14.5,0.199733199,73.07560833,0,0
5210,14.21,0.205785721,95.82535667,0,0
5211,13.91,0.221925777,87.19209833,0,0
5212,13.5,0.318766116,111.517025,0,0
5213,12.92,0.60525212,116.6836367,0,0
5214,13.49,1.36786979,138.0370567,0,12.65371051
5215,15,1.726986048,122.1308917,0.055685912,69.39664031
5216,15.68,1.490937721,116.2026233,0.136327852,93.94613119
5217,16.81,1.21655676,115.1838583,0.169641596,90.33409879
5218,17.95,1.208486732,249.6181733,0.155457579,190.0370058
5219,18.74,0.99664849,621.5356417,0.133697558,285.8830098
5220,19.54,0.966385884,376.3947383,0.070846501,197.6765334
5221,19.33,0.891738123,571.1615717,0.110168629,150.4745019
5222,19.34,0.786827755,408.9281233,0.147591077,139.6861057
5223,19.2,0.746477614,175.1104483,0.094340164,152.5690551
5224,19.03,0.716215008,564.094515,0.023968102,88.67363351
5225,17.54,0.794897784,363.0529183,0.028410509,209.7683584
5226,17.46,0.851387982,352.93651,0,70.01612141
5227,16.44,0.940158292,458.5282983,0,0
5228,14.78,1.049103674,270.7218483,0.000483522,0
5229,14.53,1.059191209,109.7590733,0,0
5230,13.98,0.89375563,121.2039233,0,0
5231,13.78,0.607269627,92.85315667,0,0
5232,13.8,0.310696088,54.30111333,0,0
5233,13.9,0.243981838,58.55902,0,0
5234,13.67,0.251375227,92.45855333,0,0
5235,13.16,0.271090932,106.8920317,0,0
5236,12.66,0.389385156,123.7835067,0,0
5237,12.62,0.739338904,133.32546,0,0
5238,12.5,1.670905924,151.966985,0,0
5239,12.81,2.10958034,156.8075383,0.04200793,22.06222181
5240,13.39,1.821238168,113.874385,0.07604559,58.65228119
5241,14.04,1.486071198,135.028985,0.127752527,107.3328339
5242,14.93,1.476213346,233.8849533,0.196438261,140.6704197
5243,15.17,1.217444729,339.1357033,0.211552496,165.3105569
5244,14.99,1.180477784,395.0524983,0.055393979,161.0668749
5245,15.79,1.089292652,585.7859183,0.160277386,352.827247
5246,16.83,0.961140576,297.902955,0,413.2174638
5247,16.51,0.911851315,274.8600383,0,396.4710173
5248,16.58,0.87488437,509.2604917,0,294.6429551
5249,16.23,0.970998428,451.3356183,0,234.9227382
5250,15.66,1.040003392,228.9027167,0,80.37449991
5251,14.89,1.148439765,545.53554,0,0
5252,13.69,1.281520767,284.9699083,0,0
5253,13.2,1.293843082,144.3438,0,0
5254,12.79,1.091757115,141.7366567,0,0
5255,12.44,0.741803367,113.4832633,0,0
5256,12.19,0.379527304,61.30609333,0,0
5257,11.94,0.383148056,62.20904667,0,0
5258,11.75,0.401518168,101.6835333,0,0
5259,11.58,0.427761185,99.38359,0,0
5260,11.71,0.511738842,92.59201,0,0
5261,11.65,0.800412034,112.37519,0,0
5262,12.02,1.445990265,106.8920983,0,0
5263,12.43,1.831762622,119.91398,0.041949244,15.68123007
5264,13.26,1.742536363,107.9040967,0.067847343,44.15720242
5265,14.64,1.506349205,129.5503217,0.106592511,66.67902932
5266,15.5,1.369885514,141.393265,0.135277697,156.9892611
5267,16.87,1.22817322,299.2945133,0.030967034,238.2018749
5268,17.36,1.133698357,840.0858517,0,367.4716942
5269,17.82,1.091709529,610.2944917,0,383.2323154
5270,17.33,1.049720701,211.05313,0,286.0996745
5271,17.04,1.044472097,149.0186867,0,294.2612502
5272,17.21,1.09433383,282.836125,0,271.1715221
5273,17.24,1.165189978,365.2610817,0,173.0471577
5274,16.85,1.272786349,326.55309,0,101.0951996
5275,16.12,1.380382721,557.4780367,0,0
5276,14.95,1.461736076,356.1364733,0,0
5277,14.49,1.40925004,130.1573833,0,0
5278,13.84,1.230797521,115.5718883,0,0
5279,13.41,0.784666224,106.5331567,0,0
5280,13.34,0.469750013,66.700795,0,0
5281,13,0.377415912,45.39232333,0,0
5282,12.88,0.395511196,79.42556333,0,0
5283,12.27,0.421361601,110.4002917,0,0
5284,12.5,0.504082896,117.4586917,0,0
5285,12.75,0.788437351,107.64195,0,0
5286,12.65,1.424357313,144.3087117,0,2.263774157
5287,13.37,1.804358265,105.7093433,0.043416063,20.21790742
5288,14.03,1.716466888,104.8226067,0.067596801,35.21384194
5289,14.93,1.483813244,128.0503717,0.088123123,55.38765488
5290,15.99,1.349391138,158.60976,0.113741469,176.803975
5291,17.2,1.209798951,293.1523167,0,291.9684056
5292,17.9,1.116737494,350.9946133,0,372.0353538
5293,18.51,1.075376846,505.1777983,0,287.9037795
5294,18.48,1.034016198,384.9860017,0.031752278,191.0907465
5295,18.31,1.028846117,246.6438017,0.089676295,314.6434874
5296,18.54,1.077961886,325.2029083,0,253.758829
5297,18.31,1.14775798,463.294145,0,183.5662585
5298,17.92,1.25374464,742.4693183,0,72.6613463
5299,17.08,1.3597313,463.5533117,0,0
5300,15.57,1.439867556,288.787095,0,0
5301,14,1.388166746,97.15394833,0,0
5302,12.64,1.212383992,109.5901567,0,0
5303,11.77,0.772927108,104.398275,0,0
5304,11.33,0.462722249,64.28114667,0,0
5305,11.04,0.233168337,55.70893,0,0
5306,11.28,0.240234044,115.8085517,0,0
5307,11.15,0.25907593,137.258545,0,0
5308,11,0.372127245,155.775155,0,0
5309,11.11,0.706570718,135.691835,0,0
5310,11.43,1.596849822,142.4535033,0,0
5311,13.51,2.016081782,131.3959767,0.039547226,23.89074062
5312,15.15,1.740519202,135.344365,0.072907504,43.30266345
5313,16.29,1.420207143,135.1139783,0.095051809,65.74400395
5314,17.45,1.4107862,265.0183683,0.123782151,166.5557022
5315,18.08,1.163486449,297.6027467,0.071015032,293.6082998
5316,18.86,1.128157913,314.5532267,0,371.2802361
5317,19.39,1.041014191,529.628055,0,459.3658171
5318,19.98,0.918541933,520.7779033,0,509.2726505
5319,20.32,0.871437219,263.5021567,0,498.2926153
5320,20.47,0.836108683,494.05279,0,417.3193706
5321,20.24,0.927962876,392.82772,0,256.427063
5322,19.72,0.993909476,658.41108,0,124.1486519
5323,18.62,1.097539848,403.6117233,0,0
5324,17.2,1.224722578,129.14553,0.001201315,0
5325,15.38,1.236498756,118.2439767,0,0
5326,15.2,1.043369427,109.7088967,0,0
5327,15.57,0.708925954,102.371365,0,0
5328,15.3,0.362706302,68.25274333,0,0
5329,15,0.1570442,49.04242167,0,0
5330,14.5,0.161803115,95.94192167,0,0
5331,14.15,0.174493555,126.9834883,0,0
5332,13.55,0.250636197,131.9252167,0,0
5333,13.08,0.475891514,118.9501817,0,0
5334,13.16,1.075514822,117.621985,0,0
5335,14.54,1.35787712,111.7192433,0.038106687,16.2605453
5336,17.8,1.17227943,101.7944033,0.056618752,32.27475446
5337,19.61,0.956541943,132.493825,0.069468494,42.51675573
5338,20.94,0.950196723,153.651855,0.078566494,179.5690525
5339,22.12,0.783634693,541.9947783,0,323.694158
5340,23.16,0.759840118,516.38666,0,439.1394061
5341,24.1,0.701146831,501.9199317,0,514.571197
5342,24.81,0.618658968,415.1532217,0,542.4339352
5343,25.35,0.586932867,231.802355,0,518.517097
5344,25.58,0.563138292,304.4279733,0,440.8810441
5345,25.54,0.625004189,560.5860517,0,308.9588516
5346,25.01,0.66942073,477.17824,0,123.6047147
5347,23.61,0.739218152,581.344845,0,0
5348,22.01,0.824878625,268.8487733,0.003092533,0
5349,20.47,0.83281015,113.6570983,0,0
5350,19.41,0.702733136,113.8202617,0,0
5351,19,0.477477819,114.317765,0,0
5352,18.66,0.244290977,67.9724,0,0
5353,18.65,0.131305571,46.58390167,0,0
5354,17.71,0.135284528,93.92542333,0,0
5355,17.04,0.145895079,120.9751933,0,0
5356,16.97,0.209558386,141.008505,0,0
5357,16.75,0.39789567,138.2668817,0,0
5358,16.72,0.899244215,109.4502617,0,14.02269696
5359,18.34,1.135328979,99.41100333,0.04823548,34.21910533
5360,19.67,0.980149668,96.72434833,0.072388956,55.70378713
5361,20.33,0.799770297,134.5953917,0.098733099,71.93124696
5362,20.55,0.794465022,347.809735,0.120246544,69.04526553
5363,20.17,0.655201537,356.4772883,0.108048584,76.31252664
5364,21,0.635306754,365.29451,0.064639471,220.7927481
5365,23.09,0.586232954,567.0862017,0.113600389,428.5005581
5366,25.01,0.517264371,201.903185,0,343.7209038
5367,24.66,0.490737993,156.09343,0,110.3511251
