time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,global
2023-03-27 01:30:00+00:00,0,0,0,0,3.27,3.72,0,0,0
2023-03-27 02:30:00+00:00,0,0,0,0,2.66,3.93,0,0,0
2023-03-27 03:30:00+00:00,0,0,0,0,2.06,4.34,0,0,0
2023-03-27 04:30:00+00:00,0,0,0,0,1.38,4.28,0,0,0
2023-03-27 05:30:00+00:00,0,12.8,0.48,3.14,0.79,3.93,0,13.28,13.28
2023-03-27 06:30:00+00:00,0,44.14,1.67,12.42,0.32,3.66,0,45.81,45.81
2023-03-27 07:30:00+00:00,0,67.45,2.55,21.28,1.06,3.59,0,70,70
2023-03-27 08:30:00+00:00,0,108.76,4.11,29.25,2.23,4.83,0,112.87,112.87
2023-03-27 09:30:00+00:00,50.75,93.39,15.66,35.7,3.4,5.1,0,109.05,159.8
2023-03-27 10:30:00+00:00,200.43,119.66,17.67,39.86,4.54,5.03,0,137.33,337.76
2023-03-27 11:30:00+00:00,344.08,145.31,18.47,41.08,5.43,5.1,0,163.78,507.86
2023-03-27 12:30:00+00:00,372.89,180.42,15.88,39.12,6.01,5.1,0,196.3,569.19
2023-03-27 13:30:00+00:00,452.41,186.44,14.46,34.35,6.08,5.17,0,200.9,653.31
2023-03-27 14:30:00+00:00,318.71,188.6,9.82,27.49,6.06,5.31,0,198.42,517.13
2023-03-27 15:30:00+00:00,204.31,132.84,5.57,19.25,4.41,5.03,0,138.41,342.72
2023-03-27 16:30:00+00:00,74.52,73.5,2.41,10.25,3.67,5.17,0,75.91,150.43
2023-03-27 17:30:00+00:00,0,6.71,0.25,0.94,3.02,4.62,0,6.96,6.96
2023-03-27 18:30:00+00:00,0,0,0,0,2.32,4.14,0,0,0
2023-03-27 19:30:00+00:00,0,0,0,0,1.63,4.28,0,0,0
2023-03-27 20:30:00+00:00,0,0,0,0,1.3,4.21,0,0,0
2023-03-27 21:30:00+00:00,0,0,0,0,1.23,4.41,0,0,0
2023-03-27 22:30:00+00:00,0,0,0,0,0.81,4.55,0,0,0
2023-03-27 23:30:00+00:00,0,0,0,0,0.72,4.97,0,0,0
2023-03-28 00:30:00+00:00,0,0,0,0,0.51,5.1,0,0,0
2023-03-28 01:30:00+00:00,0,0,0,0,0.9,5.45,0,0,0
2023-03-28 02:30:00+00:00,0,0,0,0,0.78,5.38,0,0,0
2023-03-28 03:30:00+00:00,0,0,0,0,0.47,4.83,0,0,0
2023-03-28 04:30:00+00:00,0,0,0,0,0.38,4.48,0,0,0
2023-03-28 05:30:00+00:00,0,14.93,0.56,3.5,0.25,4,0,15.49,15.49
2023-03-28 06:30:00+00:00,0,54.15,2.04,12.77,0.18,3.45,0,56.19,56.19
2023-03-28 07:30:00+00:00,0,89.14,3.37,21.65,1.27,5.1,0,92.51,92.51
2023-03-28 08:30:00+00:00,0,130.29,4.92,29.63,2.27,5.17,0,135.21,135.21
2023-03-28 09:30:00+00:00,42.7,104.98,13.52,36.09,3.66,5.1,0,118.5,161.2
2023-03-28 10:30:00+00:00,128.01,170.57,14.5,40.26,4.76,4.9,0,185.07,313.08
2023-03-28 11:30:00+00:00,142.85,220.74,13.05,41.47,5.55,4.41,0,233.79,376.64
2023-03-28 12:30:00+00:00,145.7,175.8,9.77,39.49,5.97,4.14,0,185.57,331.27
2023-03-28 13:30:00+00:00,81.92,212.64,8.62,34.68,6.22,3.79,0,221.26,303.18
2023-03-28 14:30:00+00:00,198.18,182.86,8.29,27.78,6.42,3.66,0,191.15,389.33
2023-03-28 15:30:00+00:00,177.71,160.18,6.13,19.53,6.61,3.1,0,166.31,344.02
2023-03-28 16:30:00+00:00,182.23,93.77,3.05,10.51,6.65,2.34,0,96.82,279.05
2023-03-28 17:30:00+00:00,0,8.77,0.33,1.2,6.11,1.38,0,9.1,9.1
2023-03-28 18:30:00+00:00,0,0,0,0,4.44,1.45,0,0,0
2023-03-28 19:30:00+00:00,0,0,0,0,2.54,1.86,0,0,0
2023-03-28 20:30:00+00:00,0,0,0,0,1.56,1.93,0,0,0
2023-03-28 21:30:00+00:00,0,0,0,0,0.43,1.93,0,0,0
2023-03-28 22:30:00+00:00,0,0,0,0,0.46,1.86,0,0,0
2023-03-28 23:30:00+00:00,0,0,0,0,0.38,1.93,0,0,0
2023-03-29 00:30:00+00:00,0,0,0,0,1.19,2.14,0,0,0
2023-03-29 01:30:00+00:00,0,0,0,0,1.6,2.34,0,0,0
2023-03-29 02:30:00+00:00,0,0,0,0,1.63,2.14,0,0,0
2023-03-29 03:30:00+00:00,0,0,0,0,1.56,1.79,0,0,0
2023-03-29 04:30:00+00:00,0,0,0,0,1.51,1.66,0,0,0
2023-03-29 05:30:00+00:00,0,10.28,0.39,3.85,1.61,1.59,0,10.67,10.67
2023-03-29 06:30:00+00:00,0,48.76,1.84,13.13,1.86,1.45,0,50.6,50.6
2023-03-29 07:30:00+00:00,0,81.03,3.06,22.02,3.49,1.93,0,84.09,84.09
2023-03-29 08:30:00+00:00,0,104.22,3.94,30.01,4.57,2.41,0,108.16,108.16
2023-03-29 09:30:00+00:00,14.89,123.73,7.51,36.48,5.47,2.76,0,131.24,146.13
2023-03-29 10:30:00+00:00,44.36,142.2,7.81,40.66,6.83,3.24,0,150.01,194.37
2023-03-29 11:30:00+00:00,62.16,151.2,7.59,41.86,7.98,3.52,0,158.79,220.95
2023-03-29 12:30:00+00:00,104.59,179.91,8.85,39.85,8.8,3.52,0,188.76,293.35
2023-03-29 13:30:00+00:00,90.84,177.99,7.66,35.01,9.82,3.59,0,185.65,276.49
2023-03-29 14:30:00+00:00,65.53,75.69,3.48,28.08,10.37,3.31,0,79.17,144.7
2023-03-29 15:30:00+00:00,19.86,43.14,1.66,19.8,10.13,2.48,0,44.8,64.66
2023-03-29 16:30:00+00:00,0.88,20.11,0.69,10.77,10.01,2.48,0,20.8,21.68
2023-03-29 17:30:00+00:00,0,3.65,0.14,1.45,9.84,2.76,0,3.79,3.79
2023-03-29 18:30:00+00:00,0,0,0,0,9.49,2.97,0,0,0
2023-03-29 19:30:00+00:00,0,0,0,0,9.55,2.62,0,0,0
2023-03-29 20:30:00+00:00,0,0,0,0,8.97,2.48,0,0,0
2023-03-29 21:30:00+00:00,0,0,0,0,8.48,2.34,0,0,0
2023-03-29 22:30:00+00:00,0,0,0,0,8,2,0,0,0
2023-03-29 23:30:00+00:00,0,0,0,0,7.53,1.86,0,0,0
2023-03-30 00:30:00+00:00,0,0,0,0,6.84,1.93,0,0,0
2023-03-30 01:30:00+00:00,0,0,0,0,6.51,2.14,0,0,0
2023-03-30 02:30:00+00:00,0,0,0,0,6.64,2.34,0,0,0
2023-03-30 03:30:00+00:00,0,0,0,0,7.02,3.03,0,0,0
2023-03-30 04:30:00+00:00,0,0,0,0,7.9,3.1,0,0,0
2023-03-30 05:30:00+00:00,0,18.39,0.69,4.2,8.17,2.83,0,19.08,19.08
2023-03-30 06:30:00+00:00,0,57.87,2.18,13.49,8.91,3.45,0,60.05,60.05
2023-03-30 07:30:00+00:00,0,100.89,3.81,22.38,10.91,3.31,0,104.7,104.7
2023-03-30 08:30:00+00:00,0,139.44,5.26,30.39,12.04,4.55,0,144.7,144.7
2023-03-30 09:30:00+00:00,4.88,167.72,6.81,36.87,12.79,4.14,0,174.53,179.41
2023-03-30 10:30:00+00:00,49.58,227.39,11.12,41.06,13.5,5.38,0,238.51,288.09
2023-03-30 11:30:00+00:00,231.15,190.23,15.43,42.25,14.49,5.72,0,205.66,436.81
2023-03-30 12:30:00+00:00,264.45,214.16,14.07,40.21,15.34,6.28,0,228.23,492.68
2023-03-30 13:30:00+00:00,113.52,186.98,8.35,35.33,14,6.41,0,195.33,308.85
2023-03-30 14:30:00+00:00,192.96,162.69,7.72,28.37,12.94,5.72,0,170.41,363.37
2023-03-30 15:30:00+00:00,363.05,128.09,6.85,20.07,13.01,4.9,0,134.94,497.99
2023-03-30 16:30:00+00:00,219.22,88.29,3.15,11.02,12.99,4.69,0,91.44,310.66
2023-03-30 17:30:00+00:00,0,6.99,0.24,1.71,12.01,4.83,0,7.23,7.23
2023-03-30 18:30:00+00:00,0,0,0,0,10.8,4.69,0,0,0
2023-03-30 19:30:00+00:00,0,0,0,0,9.99,4.07,0,0,0
2023-03-30 20:30:00+00:00,0,0,0,0,9.47,4,0,0,0
2023-03-30 21:30:00+00:00,0,0,0,0,9.12,3.79,0,0,0
2023-03-30 22:30:00+00:00,0,0,0,0,8.68,3.66,0,0,0
2023-03-30 23:30:00+00:00,0,0,0,0,8.44,3.72,0,0,0
2023-03-31 00:30:00+00:00,0,0,0,0,8.3,3.66,0,0,0
2023-03-31 01:30:00+00:00,0,0,0,0,8.12,3.52,0,0,0
2023-03-31 02:30:00+00:00,0,0,0,0,8.11,3.24,0,0,0
2023-03-31 03:30:00+00:00,0,0,0,0,7.79,2.97,0,0,0
2023-03-31 04:30:00+00:00,0,0,0,0,7.42,2.76,0,0,0
2023-03-31 05:30:00+00:00,0,18.77,0.71,4.56,7.3,2.97,0,19.48,19.48
2023-03-31 06:30:00+00:00,0,58.22,2.2,13.84,7.75,3.1,0,60.42,60.42
2023-03-31 07:30:00+00:00,0,95.5,3.61,22.75,8.74,2.97,0,99.11,99.11
2023-03-31 08:30:00+00:00,0,130.76,4.94,30.77,9.58,3.38,0,135.7,135.7
2023-03-31 09:30:00+00:00,0.07,80.39,2.78,37.26,10.1,3.59,0,83.17,83.24
2023-03-31 10:30:00+00:00,0,61.82,2.12,41.45,9.57,4.62,0,63.94,63.94
2023-03-31 11:30:00+00:00,0.78,53.65,1.87,42.63,9.05,4.41,0,55.52,56.3
2023-03-31 12:30:00+00:00,42.72,85.97,4.11,40.56,9.1,3.66,0,90.08,132.8
2023-03-31 13:30:00+00:00,136.26,185.25,8.71,35.65,10.31,2.97,0,193.96,330.22
2023-03-31 14:30:00+00:00,386.16,146.14,9.84,28.66,12.03,3.93,0,155.98,542.14
2023-03-31 15:30:00+00:00,50.01,92.42,3.49,20.33,10.53,4.34,0,95.91,145.92
2023-03-31 16:30:00+00:00,23.64,63.13,2.16,11.28,10.29,3.38,0,65.29,88.93
2023-03-31 17:30:00+00:00,0,9.93,0.34,1.96,9.92,3.03,0,10.27,10.27
2023-03-31 18:30:00+00:00,0,0,0,0,9.37,3.31,0,0,0
2023-03-31 19:30:00+00:00,0,0,0,0,9.02,3.66,0,0,0
2023-03-31 20:30:00+00:00,0,0,0,0,8.64,3.66,0,0,0
2023-03-31 21:30:00+00:00,0,0,0,0,8.31,3.86,0,0,0
2023-03-31 22:30:00+00:00,0,0,0,0,8.16,4.21,0,0,0
2023-03-31 23:30:00+00:00,0,0,0,0,8.34,4.48,0,0,0
2023-04-01 00:30:00+00:00,0,0,0,0,8.04,4.28,0,0,0
2023-04-01 01:30:00+00:00,0,0,0,0,8.22,4.21,0,0,0
2023-04-01 02:30:00+00:00,0,0,0,0,8.29,4.21,0,0,0
2023-04-01 03:30:00+00:00,0,0,0,0,8.27,4.14,0,0,0
2023-04-01 04:30:00+00:00,0,0,0,0,8.12,4.07,0,0,0
2023-04-01 05:30:00+00:00,0,18.93,0.71,4.91,7.95,3.93,0,19.64,19.64
2023-04-01 06:30:00+00:00,0,33.94,1.28,14.2,7.99,3.86,0,35.22,35.22
2023-04-01 07:30:00+00:00,0,91.35,3.45,23.11,8,3.86,0,94.8,94.8
2023-04-01 08:30:00+00:00,0,109.85,4.15,31.14,8.46,3.93,0,114,114
2023-04-01 09:30:00+00:00,9.49,138.27,6.58,37.65,8.85,3.93,0,144.85,154.34
2023-04-01 10:30:00+00:00,23.22,198.9,8.34,41.85,8.98,3.52,0,207.24,230.46
2023-04-01 11:30:00+00:00,46.22,179.81,7.94,43.02,9.23,3.38,0,187.75,233.97
2023-04-01 12:30:00+00:00,29.2,151.88,5.98,40.92,9.4,2.55,0,157.86,187.06
2023-04-01 13:30:00+00:00,19.78,123.89,4.62,35.97,9.62,1.86,0,128.51,148.29
2023-04-01 14:30:00+00:00,41.18,113.86,4.42,28.95,9.6,1.38,0,118.28,159.46
2023-04-01 15:30:00+00:00,13.88,81.17,2.88,20.6,9.7,1.1,0,84.05,97.93
2023-04-01 16:30:00+00:00,14.5,44.84,1.57,11.54,9.65,1.24,0,46.41,60.91
2023-04-01 17:30:00+00:00,0,4.69,0.16,2.22,9.39,1.03,0,4.85,4.85
2023-04-01 18:30:00+00:00,0,0,0,0,8.73,1.03,0,0,0
2023-04-01 19:30:00+00:00,0,0,0,0,8,2.55,0,0,0
2023-04-01 20:30:00+00:00,0,0,0,0,7.5,2.76,0,0,0
2023-04-01 21:30:00+00:00,0,0,0,0,6.72,3.45,0,0,0
2023-04-01 22:30:00+00:00,0,0,0,0,5.68,3.59,0,0,0
2023-04-01 23:30:00+00:00,0,0,0,0,4.59,3.86,0,0,0
2023-04-02 00:30:00+00:00,0,0,0,0,3.74,3.79,0,0,0
2023-04-02 01:30:00+00:00,0,0,0,0,2.62,4,0,0,0
2023-04-02 02:30:00+00:00,0,0,0,0,1.91,3.93,0,0,0
2023-04-02 03:30:00+00:00,0,0,0,0,1.42,4.28,0,0,0
2023-04-02 04:30:00+00:00,0,0,0,0,1.04,4.14,0,0,0
2023-04-02 05:30:00+00:00,0,9.81,0.37,5.26,0.82,4.28,0,10.18,10.18
2023-04-02 06:30:00+00:00,0,42.82,1.62,14.55,0.87,4.76,0,44.44,44.44
2023-04-02 07:30:00+00:00,0,80.99,3.06,23.47,0.96,4.83,0,84.05,84.05
2023-04-02 08:30:00+00:00,0,111.13,4.2,31.52,1.37,4.69,0,115.33,115.33
2023-04-02 09:30:00+00:00,6.79,157.38,6.68,38.04,1.71,4.55,0,164.06,170.85
2023-04-02 10:30:00+00:00,17.84,210.94,8.4,42.24,2.37,4.41,0,219.34,237.18
2023-04-02 11:30:00+00:00,38.18,248.35,9.97,43.4,3.2,4.34,0,258.32,296.5
2023-04-02 12:30:00+00:00,65.11,258.89,10.48,41.28,3.96,4.34,0,269.37,334.48
2023-04-02 13:30:00+00:00,124.68,202.41,9.07,36.29,4.56,4.28,0,211.48,336.16
2023-04-02 14:30:00+00:00,133.44,199.41,8.17,29.24,4.9,4.34,0,207.58,341.02
2023-04-02 15:30:00+00:00,14.25,99.47,3.5,20.87,5.09,4.34,0,102.97,117.22
2023-04-02 16:30:00+00:00,50.27,54.14,1.94,11.79,4.74,4.28,0,56.08,106.35
2023-04-02 17:30:00+00:00,8.52,8.89,0.3,2.47,4.41,3.93,0,9.19,17.71
2023-04-02 18:30:00+00:00,0,0,0,0,4.02,3.59,0,0,0
2023-04-02 19:30:00+00:00,0,0,0,0,3.4,3.17,0,0,0
2023-04-02 20:30:00+00:00,0,0,0,0,3.06,3.24,0,0,0
2023-04-02 21:30:00+00:00,0,0,0,0,2.6,3.38,0,0,0
2023-04-02 22:30:00+00:00,0,0,0,0,1.92,3.52,0,0,0
2023-04-02 23:30:00+00:00,0,0,0,0,1.13,3.45,0,0,0
2023-04-03 00:30:00+00:00,0,0,0,0,0.33,3.31,0,0,0
2023-04-03 01:30:00+00:00,0,0,0,0,0.13,3.24,0,0,0
2023-04-03 02:30:00+00:00,0,0,0,0,-0.56,3.1,0,0,0
2023-04-03 03:30:00+00:00,0,0,0,0,-1.11,2.97,0,0,0
2023-04-03 04:30:00+00:00,0,0,0,-3.64,-1.52,2.83,0,0,0
2023-04-03 05:30:00+00:00,0,21.95,0.83,5.61,-1.93,2.76,0,22.78,22.78
2023-04-03 06:30:00+00:00,0,53.99,2.04,14.9,-1.46,2.76,0,56.03,56.03
2023-04-03 07:30:00+00:00,0,100.11,3.78,23.83,-0.34,4.21,0,103.89,103.89
2023-04-03 08:30:00+00:00,0,108.8,4.11,31.89,0.58,4.14,0,112.91,112.91
2023-04-03 09:30:00+00:00,65.37,109.6,15.58,38.42,1.64,4.28,0,125.18,190.55
2023-04-03 10:30:00+00:00,152.04,155.33,15.05,42.63,2.54,4.48,0,170.38,322.42
2023-04-03 11:30:00+00:00,145.66,237.36,13.65,43.78,2.95,4.41,0,251.01,396.67
2023-04-03 12:30:00+00:00,127.68,232.91,11.19,41.63,3.16,4.34,0,244.1,371.78
2023-04-03 13:30:00+00:00,58.95,209.77,8.19,36.61,3.13,4.14,0,217.96,276.91
2023-04-03 14:30:00+00:00,78.47,161.23,6.4,29.52,2.93,3.93,0,167.63,246.1
2023-04-03 15:30:00+00:00,96.86,118.11,4.63,21.13,2.75,3.93,0,122.74,219.6
2023-04-03 16:30:00+00:00,29.2,63.75,2.2,12.04,2.5,3.79,0,65.95,95.15
2023-04-03 17:30:00+00:00,10.87,11.8,0.4,2.72,2.14,3.59,0,12.2,23.07
2023-04-03 18:30:00+00:00,0,0,0,0,1.78,2.83,0,0,0
2023-04-03 19:30:00+00:00,0,0,0,0,0.79,2.34,0,0,0
2023-04-03 20:30:00+00:00,0,0,0,0,0.12,2.07,0,0,0
2023-04-03 21:30:00+00:00,0,0,0,0,-0.36,1.93,0,0,0
2023-04-03 22:30:00+00:00,0,0,0,0,-1.41,1.79,0,0,0
2023-04-03 23:30:00+00:00,0,0,0,0,-2.37,1.79,0,0,0
2023-04-04 00:30:00+00:00,0,0,0,0,-2.87,1.79,0,0,0
2023-04-04 01:30:00+00:00,0,0,0,0,-2.95,1.72,0,0,0
2023-04-04 02:30:00+00:00,0,0,0,0,-2.97,1.59,0,0,0
2023-04-04 03:30:00+00:00,0,0,0,0,-2.85,1.38,0,0,0
2023-04-04 04:30:00+00:00,0,0,0,-3.29,-3.05,1.38,0,0,0
2023-04-04 05:30:00+00:00,0,23.89,0.9,5.95,-3.02,1.38,0,24.79,24.79
2023-04-04 06:30:00+00:00,0,58.76,2.22,15.25,-2.46,1.31,0,60.98,60.98
2023-04-04 07:30:00+00:00,0,98.68,3.73,24.18,-0.1,1.72,0,102.41,102.41
2023-04-04 08:30:00+00:00,0,129.24,4.88,32.26,1.09,2.14,0,134.12,134.12
2023-04-04 09:30:00+00:00,38.76,180.21,13.19,38.81,2.12,2.14,0,193.4,232.16
2023-04-04 10:30:00+00:00,75.55,255.65,13.65,43.02,2.65,2,0,269.3,344.85
2023-04-04 11:30:00+00:00,95.13,284.96,13.34,44.16,3.19,1.93,0,298.3,393.43
2023-04-04 12:30:00+00:00,202.85,279.44,14.57,41.98,3.63,2.07,0,294.01,496.86
2023-04-04 13:30:00+00:00,279.73,257.04,13.46,36.93,4.05,2.07,0,270.5,550.23
2023-04-04 14:30:00+00:00,319.38,229.93,11.21,29.81,4.17,2,0,241.14,560.52
2023-04-04 15:30:00+00:00,144.99,163.12,6.24,21.39,4.19,2,0,169.36,314.35
2023-04-04 16:30:00+00:00,28.31,74.05,2.53,12.29,3.76,2,0,76.58,104.89
2023-04-04 17:30:00+00:00,9.98,15.58,0.52,2.97,3.19,1.66,0,16.1,26.08
2023-04-04 18:30:00+00:00,0,0,0,0,2.32,1.52,0,0,0
2023-04-04 19:30:00+00:00,0,0,0,0,1.74,1.17,0,0,0
2023-04-04 20:30:00+00:00,0,0,0,0,0.76,1.1,0,0,0
2023-04-04 21:30:00+00:00,0,0,0,0,0.72,0.97,0,0,0
2023-04-04 22:30:00+00:00,0,0,0,0,1.28,0.76,0,0,0
2023-04-04 23:30:00+00:00,0,0,0,0,1.22,0.55,0,0,0
2023-04-05 00:30:00+00:00,0,0,0,0,0.99,0.48,0,0,0
2023-04-05 01:30:00+00:00,0,0,0,0,0.82,0.62,0,0,0
2023-04-05 02:30:00+00:00,0,0,0,0,0.3,0.83,0,0,0
2023-04-05 03:30:00+00:00,0,0,0,0,-0.06,0.83,0,0,0
2023-04-05 04:30:00+00:00,0,0,0,-2.94,-0.3,0.83,0,0,0
2023-04-05 05:30:00+00:00,0,25.29,0.95,6.3,-0.35,0.69,0,26.24,26.24
2023-04-05 06:30:00+00:00,0,61.71,2.33,15.6,0.22,0.34,0,64.04,64.04
2023-04-05 07:30:00+00:00,0,97.44,3.68,24.54,2.03,0.34,0,101.12,101.12
2023-04-05 08:30:00+00:00,0,150.07,5.67,32.63,3.25,0.41,0,155.74,155.74
2023-04-05 09:30:00+00:00,28.28,215.54,12.42,39.19,3.95,0.97,0,227.96,256.24
2023-04-05 10:30:00+00:00,42.58,241.66,11.01,43.41,4.41,0.9,0,252.67,295.25
2023-04-05 11:30:00+00:00,107.95,281.57,13.7,44.54,4.65,0.9,0,295.27,403.22
2023-04-05 12:30:00+00:00,136.67,279.72,12.94,42.33,5.24,0.69,0,292.66,429.33
2023-04-05 13:30:00+00:00,93.37,234.55,9.59,37.24,5.46,0.55,0,244.14,337.51
2023-04-05 14:30:00+00:00,90.34,188.8,7.42,30.09,5.46,0.48,0,196.22,286.56
2023-04-05 15:30:00+00:00,59.08,118.54,4.42,21.65,5.34,0.55,0,122.96,182.04
2023-04-05 16:30:00+00:00,33.07,55.95,1.98,12.54,4.89,0.69,0,57.93,91
2023-04-05 17:30:00+00:00,29.7,13.54,0.45,3.22,4.18,0.97,0,13.99,43.69
2023-04-05 18:30:00+00:00,0,0,0,0,3.48,0.9,0,0,0
2023-04-05 19:30:00+00:00,0,0,0,0,2.25,1.38,0,0,0
2023-04-05 20:30:00+00:00,0,0,0,0,1.14,1.31,0,0,0
2023-04-05 21:30:00+00:00,0,0,0,0,2.2,0.97,0,0,0
2023-04-05 22:30:00+00:00,0,0,0,0,1.98,0.76,0,0,0
2023-04-05 23:30:00+00:00,0,0,0,0,1.75,0.55,0,0,0
2023-04-06 00:30:00+00:00,0,0,0,0,1.62,0.41,0,0,0
2023-04-06 01:30:00+00:00,0,0,0,0,1.43,0.69,0,0,0
2023-04-06 02:30:00+00:00,0,0,0,0,1.03,1.03,0,0,0
2023-04-06 03:30:00+00:00,0,0,0,0,-0.12,1.17,0,0,0
2023-04-06 04:30:00+00:00,0,0,0,-2.59,-0.46,1.17,0,0,0
2023-04-06 05:30:00+00:00,0,25.64,0.97,6.64,-0.31,1.03,0,26.61,26.61
2023-04-06 06:30:00+00:00,0,51.16,1.93,15.94,0.39,0.69,0,53.09,53.09
2023-04-06 07:30:00+00:00,0,66.79,2.52,24.89,2.82,0.83,0,69.31,69.31
2023-04-06 08:30:00+00:00,0,77.07,2.91,32.99,5.32,1.38,0,79.98,79.98
2023-04-06 09:30:00+00:00,106.97,57.79,18.96,39.57,6.83,2.07,0,76.75,183.72
2023-04-06 10:30:00+00:00,296.19,77.84,21.02,43.8,7.88,2.69,0,98.86,395.05
2023-04-06 11:30:00+00:00,468.09,97.39,21.53,44.91,8.61,2.76,0,118.92,587.01
2023-04-06 12:30:00+00:00,593.1,118.05,20.36,42.68,9.16,2.69,0,138.41,731.51
2023-04-06 13:30:00+00:00,659.11,133.32,17.75,37.55,9.56,2.55,0,151.07,810.18
2023-04-06 14:30:00+00:00,605.96,154.38,13.52,30.37,9.82,2.41,0,167.9,773.86
2023-04-06 15:30:00+00:00,515.73,155.46,9.24,21.91,10.04,2.21,0,164.7,680.43
2023-04-06 16:30:00+00:00,262.96,121.02,4.27,12.79,9.89,1.79,0,125.29,388.25
2023-04-06 17:30:00+00:00,159.85,34,0.92,3.47,8.67,2.07,0,34.92,194.77
2023-04-06 18:30:00+00:00,0,0,0,0,6.52,2.48,0,0,0
2023-04-06 19:30:00+00:00,0,0,0,0,5.87,2.28,0,0,0
2023-04-06 20:30:00+00:00,0,0,0,0,3.99,2.21,0,0,0
2023-04-06 21:30:00+00:00,0,0,0,0,2.28,2.14,0,0,0
2023-04-06 22:30:00+00:00,0,0,0,0,0.93,2.14,0,0,0
2023-04-06 23:30:00+00:00,0,0,0,0,0.22,2.28,0,0,0
2023-04-07 00:30:00+00:00,0,0,0,0,-0.23,2.14,0,0,0
2023-04-07 01:30:00+00:00,0,0,0,0,-0.76,1.86,0,0,0
2023-04-07 02:30:00+00:00,0,0,0,0,-0.39,1.52,0,0,0
2023-04-07 03:30:00+00:00,0,0,0,0,0.74,1.17,0,0,0
2023-04-07 04:30:00+00:00,0,0,0,-2.25,0.06,1.24,0,0,0
2023-04-07 05:30:00+00:00,0,27.15,1.03,6.98,-1.41,1.52,0,28.18,28.18
2023-04-07 06:30:00+00:00,0,53.8,2.03,16.28,-0.17,1.24,0,55.83,55.83
2023-04-07 07:30:00+00:00,0,75.13,2.84,25.24,3.64,1.45,0,77.97,77.97
2023-04-07 08:30:00+00:00,0,87.31,3.3,33.36,6.03,1.86,0,90.61,90.61
2023-04-07 09:30:00+00:00,113.18,56.51,19.37,39.95,7.91,2.48,0,75.88,189.06
2023-04-07 10:30:00+00:00,301.75,78.74,21.28,44.18,9.27,3.03,0,100.02,401.77
2023-04-07 11:30:00+00:00,462.07,105.18,21.52,45.29,10.08,3.17,0,126.7,588.77
2023-04-07 12:30:00+00:00,589.42,121.92,20.39,43.02,10.57,3.03,0,142.31,731.73
2023-04-07 13:30:00+00:00,613.74,151.09,17.28,37.86,10.81,2.69,0,168.37,782.11
2023-04-07 14:30:00+00:00,668.61,139.06,14.22,30.65,10.77,2.48,0,153.28,821.89
2023-04-07 15:30:00+00:00,606.17,130.13,9.79,22.17,10.52,2.55,0,139.92,746.09
2023-04-07 16:30:00+00:00,419.74,114,4.97,13.04,9.9,2.55,0,118.97,538.71
2023-04-07 17:30:00+00:00,197.47,38.47,1.04,3.72,8.71,2.48,0,39.51,236.98
2023-04-07 18:30:00+00:00,0,0,0,0,6.67,2.69,0,0,0
2023-04-07 19:30:00+00:00,0,0,0,0,5.66,2.41,0,0,0
2023-04-07 20:30:00+00:00,0,0,0,0,4.51,2.28,0,0,0
2023-04-07 21:30:00+00:00,0,0,0,0,3.67,2.07,0,0,0
2023-04-07 22:30:00+00:00,0,0,0,0,3.1,1.66,0,0,0
2023-04-07 23:30:00+00:00,0,0,0,0,2.6,1.24,0,0,0
2023-04-08 00:30:00+00:00,0,0,0,0,2.81,0.97,0,0,0
2023-04-08 01:30:00+00:00,0,0,0,0,2.8,1.38,0,0,0
2023-04-08 02:30:00+00:00,0,0,0,0,2.89,1.52,0,0,0
2023-04-08 03:30:00+00:00,0,0,0,0,2.94,1.24,0,0,0
2023-04-08 04:30:00+00:00,0,0,0,-1.91,3.03,1.31,0,0,0
2023-04-08 05:30:00+00:00,0,5.86,0.22,7.32,3.12,1.59,0,6.08,6.08
2023-04-08 06:30:00+00:00,0,27.97,1.06,16.62,3.24,1.59,0,29.03,29.03
2023-04-08 07:30:00+00:00,0,47.63,1.8,25.59,3.49,2,0,49.43,49.43
2023-04-08 08:30:00+00:00,0,92.78,3.5,33.72,3.92,2,0,96.28,96.28
2023-04-08 09:30:00+00:00,0.51,122.33,4.28,40.32,4.72,2,0,126.61,127.12
2023-04-08 10:30:00+00:00,5.46,130.27,4.81,44.56,5.39,1.93,0,135.08,140.54
2023-04-08 11:30:00+00:00,10.73,158.98,5.87,45.66,5.91,2.07,0,164.85,175.58
2023-04-08 12:30:00+00:00,12.21,121.92,4.51,43.36,6.44,2.21,0,126.43,138.64
2023-04-08 13:30:00+00:00,8.78,129.97,4.63,38.17,6.53,2.28,0,134.6,143.38
2023-04-08 14:30:00+00:00,30.13,100.04,3.84,30.93,6.81,2.41,0,103.88,134.01
2023-04-08 15:30:00+00:00,75.03,79.79,3.38,22.43,6.91,2.48,0,83.17,158.2
2023-04-08 16:30:00+00:00,147.01,56.63,2.5,13.29,6.95,2.41,0,59.13,206.14
2023-04-08 17:30:00+00:00,75.29,14.79,0.53,3.97,6.95,2.28,0,15.32,90.61
2023-04-08 18:30:00+00:00,0,0,0,0,6.33,1.59,0,0,0
2023-04-08 19:30:00+00:00,0,0,0,0,5.52,1.52,0,0,0
2023-04-08 20:30:00+00:00,0,0,0,0,5.15,1.38,0,0,0
